customer_id,order_date,order_value,order_qty_articles
12381,2011-10-11,6,1
13919,2011-10-11,171.66,136
12474,2011-10-11,522.36,254
12530,2011-10-11,440.63,313
14911,2011-10-11,1575.79,2206
15955,2011-10-11,454.33,199
14866,2011-10-11,3930.94,1570
17769,2011-10-11,376.9,132
14194,2011-10-11,601.15,247
13263,2011-10-11,277.75,210
15370,2011-10-11,33,4
16837,2011-10-11,737.7,422
18180,2011-10-11,326.66,538
14175,2011-10-11,2016.31,889
14710,2011-10-11,172.91,115
14841,2011-10-11,379.79,263
13969,2011-10-11,899.07,486
14857,2011-10-11,650.6,276
16076,2011-10-11,304.26,122
17659,2011-10-11,308.86,160
12836,2011-10-11,500.33,206
16861,2011-10-11,102.96,116
17863,2011-10-11,1032.7,771
14051,2011-10-11,757.8,172
15024,2011-10-11,222.11,164
17412,2011-10-11,160.4,116
12371,2011-10-11,1527.96,582
17119,2011-10-11,547.25,306
13971,2011-10-11,371.66,278
15199,2011-10-11,300.95,91
16161,2011-10-11,369.61,174
18075,2011-10-11,300.02,279
14121,2011-10-11,233.1,234
12948,2011-10-11,303.37,153
15858,2011-10-11,277.72,170
14952,2011-10-11,1375.24,404
13283,2011-10-11,68.16,60
17837,2011-10-11,163.15,54
14744,2011-10-11,83.75,35
16422,2011-10-11,459.06,438
16136,2011-10-11,406.74,260
15351,2011-10-11,103.4,44
13517,2011-10-11,516.24,388
13109,2011-10-11,416.69,260
14624,2011-10-11,210.25,138
13089,2011-10-11,1018.51,447
14141,2011-10-11,199.47,57
17071,2011-10-11,302.65,115
16086,2011-10-11,221.69,123
16029,2011-10-11,-4006.08,-2304
16362,2011-10-11,139.63,83
17554,2011-10-11,210.14,120
18241,2011-10-11,125.85,47
12719,2011-10-11,-36.85,-13
14640,2011-10-11,306.07,107
16561,2011-10-11,264.96,158
13627,2011-10-11,304.29,259
17888,2011-10-11,250.9,185
14997,2011-10-11,-5.22,-18
17965,2011-10-11,48.46,65
15706,2011-10-11,-23.4,-12
15125,2011-10-11,-179,-100
12553,2011-10-12,477.55,220
12569,2011-10-12,103.5,27
12583,2011-10-12,314.2,101
12633,2011-10-12,215.23,94
12381,2011-10-12,4.5,1
12664,2011-10-12,316.8,73
12679,2011-10-12,112.32,74
12691,2011-10-12,303.1,99
12444,2011-10-12,879.01,85
13520,2011-10-12,676.37,337
12518,2011-10-12,381.06,324
14911,2011-10-12,1002.91,740
14156,2011-10-12,419.85,76
15831,2011-10-12,350.65,418
17841,2011-10-12,568.66,359
13865,2011-10-12,118.22,50
13985,2011-10-12,626.92,276
15840,2011-10-12,113.82,140
16652,2011-10-12,2248.1,1206
16295,2011-10-12,336.4,324
13078,2011-10-12,333.6,160
17017,2011-10-12,-15.22,-13
13983,2011-10-12,12.97,13
14834,2011-10-12,343.94,116
17528,2011-10-12,467.36,360
15555,2011-10-12,167.47,38
17737,2011-10-12,87.39,57
15144,2011-10-12,416.6,140
18287,2011-10-12,1001.32,990
12709,2011-10-12,533.12,328
17489,2011-10-12,168.08,196
17913,2011-10-12,193.55,189
17346,2011-10-12,245.19,171
17314,2011-10-12,670.63,637
17096,2011-10-12,263.61,67
14775,2011-10-12,310.44,372
13115,2011-10-12,901.07,608
16241,2011-10-12,110.03,86
13575,2011-10-12,147.41,115
13704,2011-10-12,397.29,168
14299,2011-10-12,307.06,230
16607,2011-10-12,168.55,109
17190,2011-10-12,249.74,160
16203,2011-10-12,214.6,104
17410,2011-10-12,449.15,203
14852,2011-10-12,648.27,357
17064,2011-10-12,398.05,129
16085,2011-10-12,120.33,97
17173,2011-10-12,681.96,216
18229,2011-10-12,323.74,90
17293,2011-10-12,236.31,159
15311,2011-10-12,1229.42,766
15421,2011-10-12,211,121
13468,2011-10-12,100.58,22
17934,2011-10-12,638.45,410
16945,2011-10-12,341.02,258
17676,2011-10-12,309.24,248
13842,2011-10-12,581.69,471
14761,2011-10-12,158.4,60
15281,2011-10-12,140.37,83
13058,2011-10-12,90.15,17
18171,2011-10-12,237,150
17193,2011-10-12,174.42,54
14541,2011-10-12,146,44
15038,2011-10-12,15,12
15473,2011-10-12,102,40
15267,2011-10-12,120,96
14040,2011-01-30,421.1,174
16816,2011-01-30,249.67,143
16326,2011-01-30,159.43,21
15579,2011-01-30,199.6,56
16770,2011-01-30,269.3,185
17841,2011-01-30,165.9,82
13869,2011-01-30,574.19,261
13148,2011-01-30,618.95,322
17463,2011-01-30,709.51,417
16985,2011-01-30,340.24,202
14805,2011-01-30,109.25,29
17796,2011-01-30,225.1,59
16923,2011-01-30,310.61,139
14502,2011-01-30,155.21,66
15708,2011-01-30,197.25,63
17062,2011-01-30,102.64,94
14595,2011-01-30,163.8,76
12613,2011-10-13,1881.86,885
12876,2011-10-13,1491.59,1290
12685,2011-10-13,331.72,124
12498,2011-10-13,247.25,69
17509,2011-10-13,884.99,505
14251,2011-10-13,1259.46,746
12766,2011-10-13,1319.01,884
12359,2011-10-13,2876.85,657
13827,2011-10-13,111.29,46
16770,2011-10-13,113.62,93
13930,2011-10-13,127.34,64
17169,2011-10-13,527.1,424
14421,2011-10-13,357.93,171
13477,2011-10-13,464.07,347
15272,2011-10-13,422.98,128
13487,2011-10-13,166.6,52
16121,2011-10-13,579.22,444
17841,2011-10-13,437.43,200
14963,2011-10-13,314.15,268
18096,2011-10-13,474.05,520
15511,2011-10-13,192.35,52
15116,2011-10-13,411.78,276
14211,2011-10-13,355.78,172
14527,2011-10-13,131.48,37
16670,2011-10-13,341.78,181
16570,2011-10-13,741.43,365
14234,2011-10-13,369.78,502
12584,2011-10-13,318.06,60
16224,2011-10-13,429.42,318
15005,2011-10-13,166.48,128
16775,2011-10-13,208.43,62
15367,2011-10-13,461.41,307
15489,2011-10-13,442.64,178
17181,2011-10-13,84.4,25
13719,2011-10-13,250.49,77
18160,2011-10-13,319.51,147
17315,2011-10-13,273.78,92
13784,2011-10-13,300.48,192
15801,2011-10-13,-21.76,-8
16682,2011-10-13,106.92,108
14291,2011-10-13,359.6,247
16523,2011-10-13,332.1,130
13668,2011-10-13,188.94,97
13777,2011-10-13,3953.35,1941
17892,2011-10-13,10.2,4
13911,2011-10-13,143.28,542
17567,2011-10-13,988.03,567
14180,2011-10-13,149.7,26
16042,2011-10-13,432.52,274
17063,2011-10-13,423.1,242
18130,2011-10-13,313.86,258
14217,2011-10-13,102.95,27
17724,2011-10-13,-37.35,-11
14555,2011-10-13,126.2,32
13035,2011-10-13,-35.25,-17
13954,2011-10-13,-61.33,-9
15271,2011-10-13,79.5,34
17813,2011-10-13,-45.84,-11
15606,2011-10-13,-19.8,-12
14849,2011-10-13,-19.56,-36
17580,2011-01-31,121.17,71
12668,2011-01-31,1009.8,475
12681,2011-01-31,417.54,205
12720,2011-01-31,279.3,182
12476,2011-01-31,549.58,131
12778,2011-01-31,134.48,117
12528,2011-01-31,493.53,281
17256,2011-01-31,127.9,68
12841,2011-01-31,123.95,50
14688,2011-01-31,186.51,113
14527,2011-01-31,101.8,22
17068,2011-01-31,453.7,252
17894,2011-01-31,93.6,35
16407,2011-01-31,263.24,108
16779,2011-01-31,265.05,151
14467,2011-01-31,131.7,37
18245,2011-01-31,439.18,320
14776,2011-01-31,558.36,684
13408,2011-01-31,631.36,472
13089,2011-01-31,185.75,336
15881,2011-01-31,323.79,144
17220,2011-01-31,320,142
17604,2011-01-31,136.24,54
15058,2011-01-31,299.32,131
17375,2011-01-31,176.66,250
14426,2011-01-31,701.17,463
18145,2011-01-31,609.01,567
15738,2011-01-31,305.07,215
15194,2011-01-31,315.57,260
15144,2011-01-31,378.32,264
12731,2011-01-31,3174.43,1617
14006,2011-01-31,304.44,236
17621,2011-01-31,662.38,218
17373,2011-01-31,145.25,89
15602,2011-01-31,192.2,108
13324,2011-01-31,460.5,390
17389,2011-01-31,213,30
14744,2011-01-31,328.53,231
18095,2011-01-31,205.3,194
18239,2011-01-31,56.1,42
14298,2011-01-31,378,900
13784,2011-01-31,60.48,144
17314,2011-01-31,203.8,36
15358,2011-01-31,-84.2,-112
15189,2011-01-31,-44.52,-42
17771,2011-10-14,130.01,177
15482,2011-10-14,40,1
13810,2011-10-14,653.5,179
12562,2011-10-14,513.6,234
12380,2011-10-14,450.86,229
12783,2011-10-14,642.01,215
17404,2011-10-14,15,1
14156,2011-10-14,406.84,353
14595,2011-10-14,1091.29,664
12744,2011-10-14,999.26,599
14390,2011-10-14,871.3,449
14060,2011-10-14,294.78,226
12477,2011-10-14,1288.78,316
12856,2011-10-14,603.44,308
15484,2011-10-14,394.16,264
15498,2011-10-14,1206.69,336
16950,2011-10-14,400.15,307
17180,2011-10-14,231.17,154
14796,2011-10-14,600.11,457
16416,2011-10-14,333.89,188
15856,2011-10-14,916.64,754
15601,2011-10-14,781.14,680
17677,2011-10-14,1216.78,656
14606,2011-10-14,115.27,112
17451,2011-10-14,489.27,381
15826,2011-10-14,934.31,475
15478,2011-10-14,826.83,288
15078,2011-10-14,479.22,222
13717,2011-10-14,301.54,180
13047,2011-10-14,550.58,226
14856,2011-10-14,1003.27,485
13136,2011-10-14,459.53,291
14592,2011-10-14,145.21,114
16081,2011-10-14,214.98,114
16394,2011-10-14,313.48,588
13995,2011-10-14,306.03,173
13050,2011-10-14,308.6,132
17837,2011-10-14,130.25,31
15620,2011-10-14,678.17,315
14937,2011-10-14,862.32,312
14567,2011-10-14,729.6,240
17809,2011-10-14,1835.6,1046
16168,2011-10-14,119.9,38
17750,2011-10-14,142.04,326
15453,2011-10-14,189.86,146
13213,2011-10-14,556.7,882
17892,2011-10-14,91.8,36
18228,2011-10-14,359.51,97
16239,2011-10-14,66.3,46
14397,2011-10-14,179.86,98
16839,2011-10-14,350.22,206
17949,2011-10-14,108,300
12583,2011-10-14,-60.84,-36
13115,2011-10-14,15.6,8
15132,2011-10-14,106.2,36
12676,2011-02-01,509.5,250
12682,2011-02-01,510.85,200
12712,2011-02-01,314.15,61
12775,2011-02-01,214.45,113
12540,2011-02-01,288.98,193
15240,2011-02-01,312.9,306
14606,2011-02-01,157.4,75
17675,2011-02-01,698.6,270
17511,2011-02-01,4385.78,2930
13802,2011-02-01,969.74,690
12836,2011-02-01,846.69,260
13881,2011-02-01,1025.34,706
14911,2011-02-01,797.77,463
16612,2011-02-01,280.05,135
16161,2011-02-01,272.4,142
15203,2011-02-01,211.94,224
14217,2011-02-01,88.3,12
14496,2011-02-01,234.47,73
15981,2011-02-01,270,40
15039,2011-02-01,439.3,164
17314,2011-02-01,362.4,256
16110,2011-02-01,409.7,210
15311,2011-02-01,960.13,772
17035,2011-02-01,259.51,143
16705,2011-02-01,2489.11,1184
15687,2011-02-01,379.1,132
17884,2011-02-01,278.22,319
18055,2011-02-01,336.91,105
13939,2011-02-01,184.5,202
16570,2011-02-01,450.06,342
17147,2011-02-01,409.5,250
18202,2011-02-01,485.73,197
16745,2011-02-01,239.3,172
16515,2011-02-01,320.51,199
13110,2011-02-01,271.55,70
14113,2011-02-01,-331.5,-78
15971,2011-02-01,762,370
17228,2011-02-01,123.43,175
15854,2011-02-01,303,60
13854,2011-02-01,313.85,75
14587,2011-02-01,150.2,58
16419,2011-02-01,252.66,98
14180,2011-02-01,134.1,16
17376,2011-02-01,105.85,35
16422,2011-02-01,241.2,136
15939,2011-02-01,354.24,240
13784,2011-02-01,155.52,432
13606,2011-02-01,70.02,114
15694,2011-02-01,-55.8,-12
16011,2011-02-01,231,180
12626,2011-02-01,-45.3,-15
16716,2011-02-01,734.4,96
13199,2011-02-02,15,1
12414,2011-02-02,153.76,145
12682,2011-02-02,490.89,161
12437,2011-02-02,150.5,207
14127,2011-02-02,314.63,161
13491,2011-02-02,117.09,97
17841,2011-02-02,208.48,69
17811,2011-02-02,289.3,105
17337,2011-02-02,991.32,691
13894,2011-02-02,160.85,105
16771,2011-02-02,654.96,396
13468,2011-02-02,141.3,44
13728,2011-02-02,158.58,38
13093,2011-02-02,991.98,395
12990,2011-02-02,97.5,50
17975,2011-02-02,326.36,87
17863,2011-02-02,505.98,426
14443,2011-02-02,304.9,184
18041,2011-02-02,128.68,122
14798,2011-02-02,75.68,76
13777,2011-02-02,345.02,188
15005,2011-02-02,203.58,85
16156,2011-02-02,303.84,136
13824,2011-02-02,442.88,292
17230,2011-02-02,675,198
18198,2011-02-02,303.56,180
13089,2011-02-02,1341.96,712
15270,2011-02-02,682.7,362
13576,2011-02-02,349.89,111
15421,2011-02-02,295.06,174
14665,2011-02-02,394.4,150
15046,2011-02-02,227.71,95
16378,2011-02-02,144.2,116
14188,2011-02-02,398,223
13629,2011-02-02,765,450
14312,2011-02-02,126.82,78
16405,2011-02-02,6.85,3
15589,2011-02-02,184.95,125
14233,2011-02-02,530.1,266
15838,2011-02-02,277.5,150
12559,2011-02-02,50.1,34
17912,2011-02-02,21.6,4
17848,2011-02-02,44.35,13
14735,2011-02-02,110.45,43
17446,2011-02-02,68.1,102
17961,2011-02-02,7.2,2
17560,2011-02-02,162.1,142
15113,2011-10-16,2242.69,1412
18122,2011-10-16,442.88,202
15311,2011-10-16,273.99,128
15545,2011-10-16,157.39,88
16206,2011-10-16,127.2,69
16466,2011-10-16,359.42,163
14547,2011-10-16,490.2,233
14088,2011-10-16,8132.31,1624
17769,2011-10-16,412.96,131
16243,2011-10-16,214.95,45
17183,2011-10-16,739.37,311
16533,2011-10-16,544.77,279
12940,2011-10-16,552.27,316
16674,2011-10-16,197.41,125
14741,2011-10-16,303.43,117
16987,2011-10-16,382.02,116
14562,2011-10-16,405.02,146
13610,2011-10-16,228.93,107
14910,2011-10-16,214.41,98
17811,2011-10-16,146.7,69
14702,2011-10-16,360.41,157
13760,2011-10-16,151.7,101
15351,2011-10-16,269.96,101
13956,2011-10-16,189.65,55
13034,2011-10-16,476.91,253
12901,2011-10-16,306,360
15885,2011-02-03,15,1
12600,2011-02-03,427.94,105
12625,2011-02-03,-69.5,-35
12662,2011-02-03,336.7,184
12464,2011-02-03,213.9,21
12471,2011-02-03,947.4,180
12502,2011-02-03,617.25,171
13208,2011-02-03,168.45,157
17362,2011-02-03,150,76
13842,2011-02-03,293.96,122
17507,2011-02-03,340.56,222
17071,2011-02-03,308.55,150
15235,2011-02-03,244.2,140
13668,2011-02-03,231.4,90
14540,2011-02-03,195.9,122
14044,2011-02-03,173.74,75
15719,2011-02-03,428.11,202
14085,2011-02-03,244.22,124
13230,2011-02-03,135.55,47
17672,2011-02-03,1177.84,643
13047,2011-02-03,458.9,211
14309,2011-02-03,207.22,86
13873,2011-02-03,121.45,29
14156,2011-02-03,788.06,270
15311,2011-02-03,610.16,369
16684,2011-02-03,6549.12,5880
14606,2011-02-03,119.5,71
13819,2011-02-03,307,224
16814,2011-02-03,170.7,59
13539,2011-02-03,164.1,134
18178,2011-02-03,333.3,182
15658,2011-02-03,270.2,59
13102,2011-02-03,255.76,152
17214,2011-02-03,132.5,22
13394,2011-02-03,313.76,212
16333,2011-02-03,989.52,3012
16997,2011-02-03,78,40
16210,2011-02-03,1866.3,586
12971,2011-02-03,64,28
12775,2011-02-03,-34.8,-24
12463,2011-10-17,358.99,199
12473,2011-10-17,1697.98,1557
12474,2011-10-17,572.23,480
12526,2011-10-17,519.28,226
14911,2011-10-17,3826.24,1497
14096,2011-10-17,3554.63,994
14841,2011-10-17,540.4,280
13546,2011-10-17,230.12,106
16701,2011-10-17,720.56,658
15012,2011-10-17,231.98,145
17757,2011-10-17,225.6,200
15218,2011-10-17,303.3,186
17841,2011-10-17,413.99,239
17377,2011-10-17,358.68,207
17612,2011-10-17,365.51,467
13110,2011-10-17,204.7,51
13265,2011-10-17,305.36,400
13534,2011-10-17,835.15,411
17858,2011-10-17,469.55,131
14156,2011-10-17,1622.88,1124
18241,2011-10-17,131.18,70
16729,2011-10-17,493.05,322
17049,2011-10-17,1283.96,654
12794,2011-10-17,543.41,365
13015,2011-10-17,1583.24,912
13069,2011-10-17,125.09,251
13875,2011-10-17,361.99,311
15769,2011-10-17,2327,1300
15033,2011-10-17,344.38,250
13685,2011-10-17,5.93,13
17920,2011-10-17,251.88,69
16389,2011-10-17,303.36,773
14422,2011-10-17,1232.95,593
16463,2011-10-17,471.28,361
15179,2011-10-17,188.55,222
14805,2011-10-17,144.65,41
15355,2011-10-17,126.25,21
18179,2011-10-17,469.43,227
14262,2011-10-17,214.45,182
17734,2011-10-17,160.42,79
13750,2011-10-17,330.63,85
13871,2011-10-17,402.68,214
13919,2011-10-17,-34.65,-37
16133,2011-10-17,301.08,202
12989,2011-10-17,482.4,246
14211,2011-10-17,546.23,377
14443,2011-10-17,428.68,272
16076,2011-10-17,127.5,62
17404,2011-10-17,5296.96,5952
17402,2011-10-17,151.5,38
13394,2011-10-17,371.73,463
13090,2011-10-17,331.9,74
17527,2011-10-17,151.15,49
13881,2011-10-17,791,340
12963,2011-10-17,105.22,84
17706,2011-10-17,-50.8,-13
13798,2011-10-17,358,200
12567,2011-02-04,1236.73,617
12712,2011-02-04,-71.9,-7
14911,2011-02-04,229.6,75
13102,2011-02-04,195.06,118
17315,2011-02-04,101.3,79
17685,2011-02-04,361.7,126
13113,2011-02-04,735.6,183
13309,2011-02-04,390.71,467
13069,2011-02-04,255.03,186
13050,2011-02-04,303.33,115
17334,2011-02-04,296.52,290
12842,2011-02-04,310.73,157
13137,2011-02-04,217.93,141
16725,2011-02-04,117.83,46
15199,2011-02-04,353.1,118
13911,2011-02-04,335.53,283
17293,2011-02-04,123.21,95
14462,2011-02-04,324.65,142
13488,2011-02-04,655.55,229
13694,2011-02-04,1069.8,1530
12779,2011-02-04,337.2,98
12754,2011-02-04,45.57,37
13725,2011-02-04,947.65,177
16938,2011-02-04,267.6,120
13871,2011-02-04,456.05,217
14466,2011-02-04,323.5,70
17381,2011-02-04,1987.62,2910
16029,2011-02-04,1376.52,756
17457,2011-02-04,331.26,150
13963,2011-02-04,182.15,87
16525,2011-02-04,303.58,134
14194,2011-02-04,516.95,217
14778,2011-02-04,334.05,141
17929,2011-02-04,196.2,36
14842,2011-02-04,310,5
14560,2011-02-04,46.7,8
16109,2011-02-04,315,84
14056,2011-10-18,575.12,277
12360,2011-10-18,1043.78,491
12621,2011-10-18,630.55,346
12662,2011-10-18,521.62,297
12759,2011-10-18,448.92,272
12540,2011-10-18,1019.47,724
16463,2011-10-18,308.74,228
16734,2011-10-18,344.35,237
15505,2011-10-18,880.58,792
13536,2011-10-18,369.74,302
13953,2011-10-18,500,400
16910,2011-10-18,268.77,128
14298,2011-10-18,5355.68,5918
16730,2011-10-18,262.17,244
15971,2011-10-18,1409,470
14191,2011-10-18,329.97,279
17073,2011-10-18,325.53,96
14179,2011-10-18,551.68,221
17730,2011-10-18,346.08,220
17135,2011-10-18,205.06,369
17203,2011-10-18,1300.92,1216
13637,2011-10-18,125.65,55
13509,2011-10-18,176.6,172
14554,2011-10-18,351.83,228
16249,2011-10-18,359.3,188
16393,2011-10-18,350.46,140
14159,2011-10-18,178.97,161
13362,2011-10-18,756.11,289
13032,2011-10-18,513.88,200
16940,2011-10-18,1181.52,933
14911,2011-10-18,808.15,283
16191,2011-10-18,539.18,490
17758,2011-10-18,650.76,451
14639,2011-10-18,995.26,642
18118,2011-10-18,137.53,68
13880,2011-10-18,322.1,154
17576,2011-10-18,317,165
16019,2011-10-18,417.29,218
15311,2011-10-18,131.4,44
14156,2011-10-18,704.02,342
12955,2011-10-18,269.76,280
14897,2011-10-18,400.92,170
14798,2011-10-18,76.34,46
12720,2011-10-18,163.1,82
16515,2011-10-18,376.78,138
17317,2011-10-18,534.24,504
15140,2011-10-18,301.4,108
13700,2011-10-18,305.76,148
15144,2011-10-18,206.6,152
14688,2011-10-18,205.17,70
13860,2011-10-18,211.93,87
13308,2011-10-18,284.68,160
13991,2011-10-18,199.96,300
16458,2011-10-18,183.9,106
16422,2011-10-18,722.76,560
13805,2011-10-18,424.36,1172
17090,2011-10-18,302.4,144
13835,2011-10-18,205.57,105
17262,2011-10-18,298,40
17679,2011-10-18,348.91,51
13892,2011-10-18,176.04,420
14704,2011-10-19,615.07,566
12572,2011-10-19,532.74,293
12596,2011-10-19,348.32,318
12685,2011-10-19,289.22,167
12472,2011-10-19,1376.43,923
12500,2011-10-19,620.04,578
12522,2011-10-19,89.4,129
13263,2011-10-19,15,1
16979,2011-10-19,343.94,292
14698,2011-10-19,498.04,216
16298,2011-10-19,239.24,84
17841,2011-10-19,491.15,480
16621,2011-10-19,204.07,115
14776,2011-10-19,345.84,464
13078,2011-10-19,318.8,269
16440,2011-10-19,1103.36,542
17101,2011-10-19,669.15,201
13314,2011-10-19,-197.28,-76
18210,2011-10-19,1258.37,623
17043,2011-10-19,768.85,395
14367,2011-10-19,764.74,370
16470,2011-10-19,223.26,173
12748,2011-10-19,318.3,261
17350,2011-10-19,126.36,204
12841,2011-10-19,191.12,192
16131,2011-10-19,1228.04,558
16187,2011-10-19,312.89,259
13849,2011-10-19,944.37,684
15220,2011-10-19,494.91,256
16722,2011-10-19,450.37,254
16191,2011-10-19,927.4,546
12731,2011-10-19,2503.74,566
13089,2011-10-19,742.96,503
16684,2011-10-19,1133.48,668
14911,2011-10-19,1588.75,711
17562,2011-10-19,103.8,46
14175,2011-10-19,-36.14,-9
16885,2011-10-19,127.1,45
14306,2011-10-19,390.38,158
17625,2011-10-19,384.42,151
13576,2011-10-19,283.89,132
12370,2011-10-19,739.28,380
15039,2011-10-19,127.4,49
15754,2011-10-19,155.15,53
13590,2011-10-19,552.4,404
16869,2011-10-19,304.72,209
14229,2011-10-19,785.07,307
14107,2011-10-19,241.29,187
18077,2011-10-19,212.72,134
14273,2011-10-19,109.92,68
17512,2011-10-19,581.41,407
17549,2011-10-19,28.2,60
12971,2011-10-19,47.62,74
13491,2011-10-19,127.37,91
12757,2011-10-19,149.75,5
15159,2011-10-19,-13.38,-14
16851,2011-10-19,111.09,83
13115,2011-10-19,-37.65,-7
13247,2011-10-19,85.8,78
17934,2011-10-19,65.8,68
15808,2011-02-06,751.2,247
17392,2011-02-06,145.5,99
17105,2011-02-06,319.4,359
16456,2011-02-06,449.28,247
16525,2011-02-06,974.62,430
14810,2011-02-06,136.65,61
14606,2011-02-06,94.27,46
16745,2011-02-06,203.82,406
17571,2011-10-20,937.31,419
12569,2011-10-20,85.68,49
12642,2011-10-20,291.96,108
12683,2011-10-20,1056.9,530
12474,2011-10-20,740.41,554
17402,2011-10-20,35,1
14911,2011-10-20,3566.45,4932
14606,2011-10-20,112.24,68
13761,2011-10-20,578.94,418
18252,2011-10-20,456.77,221
15159,2011-10-20,3131.88,1644
14527,2011-10-20,181.95,47
17764,2011-10-20,556.85,247
15296,2011-10-20,1073.37,491
17365,2011-10-20,877.71,709
13263,2011-10-20,178.32,169
12556,2011-10-20,290.81,192
16284,2011-10-20,399.4,246
17651,2011-10-20,315.16,240
16170,2011-10-20,324.39,287
17092,2011-10-20,788.11,524
14646,2011-10-20,25833.56,18140
16813,2011-10-20,244.55,189
13159,2011-10-20,303.7,179
17238,2011-10-20,286.28,165
14261,2011-10-20,219.7,19
17346,2011-10-20,411.53,127
16474,2011-10-20,329.2,159
15814,2011-10-20,1120.95,807
17007,2011-10-20,314.49,251
15469,2011-10-20,234.25,25
17434,2011-10-20,327.93,210
15117,2011-10-20,526.3,294
14427,2011-10-20,41.6,20
16705,2011-10-20,445.98,114
15301,2011-10-20,603.76,450
14631,2011-10-20,376.9,270
13755,2011-10-20,297.85,409
17672,2011-10-20,2000.33,1047
16593,2011-10-20,74.53,31
16592,2011-10-20,229.16,176
17243,2011-10-20,414.21,161
15565,2011-10-20,84.36,32
15511,2011-10-20,119.25,39
15058,2011-10-20,200.83,137
14477,2011-10-20,441.2,240
14495,2011-10-20,83.2,40
18149,2011-10-20,62.4,30
13136,2011-10-20,-20.25,-7
13890,2011-10-20,103.85,31
17420,2011-10-20,207.32,96
13573,2011-10-20,262.63,293
15121,2011-10-20,162.57,74
13669,2011-10-20,170.4,224
14447,2011-10-20,271.44,132
15587,2011-10-20,111.96,36
14214,2011-10-20,55.42,32
15129,2011-10-20,650.67,173
15807,2011-10-20,268.3,50
14866,2011-10-20,294.72,312
16394,2011-10-20,-17.64,-42
18118,2011-02-07,230.69,104
13334,2011-02-07,1660.44,836
16255,2011-02-07,219.36,92
13458,2011-02-07,818.86,522
12359,2011-02-07,1838.91,465
12388,2011-02-07,124.05,37
14534,2011-02-07,295.45,166
17692,2011-02-07,110.7,66
17774,2011-02-07,219.99,89
17849,2011-02-07,127.35,15
14293,2011-02-07,143.1,90
16945,2011-02-07,500.79,267
17162,2011-02-07,424.41,294
16033,2011-02-07,195.81,110
14030,2011-02-07,307.23,225
13725,2011-02-07,220.98,192
16686,2011-02-07,326.37,220
12472,2011-02-07,-94.93,-41
17613,2011-02-07,586.8,332
16422,2011-02-07,620.37,319
18225,2011-02-07,438.82,269
17302,2011-02-07,182.85,99
14180,2011-02-07,143.92,16
16332,2011-02-07,122.3,40
15577,2011-02-07,29.65,7
14952,2011-02-07,972.72,444
16321,2011-02-07,67.95,21
13955,2011-02-07,205.1,110
18102,2011-02-07,10535.48,2428
14410,2011-02-07,137.65,71
15781,2011-02-07,83.35,29
18245,2011-02-07,-59.5,-7
15407,2011-02-07,165,132
15513,2011-02-07,-152.64,-144
13983,2011-02-07,290,2
14646,2011-10-21,3325.62,2476
12407,2011-10-21,300.76,179
12712,2011-10-21,250.4,69
15152,2011-10-21,310.22,204
17463,2011-10-21,452.46,244
16156,2011-10-21,284.98,106
14911,2011-10-21,906.09,487
14562,2011-10-21,211.78,68
15358,2011-10-21,402.58,334
14329,2011-10-21,1161.36,574
16015,2011-10-21,300.77,393
13157,2011-10-21,868.02,651
17377,2011-10-21,112.18,28
17068,2011-10-21,307.32,176
15819,2011-10-21,319.98,218
17800,2011-10-21,155.11,106
15051,2011-10-21,768.19,536
13588,2011-10-21,425.38,436
15311,2011-10-21,97.25,115
13460,2011-10-21,107.46,197
16497,2011-10-21,1414.99,607
16153,2011-10-21,800.69,543
14031,2011-10-21,660.5,158
16311,2011-10-21,401.55,215
12500,2011-10-21,1096.65,201
17086,2011-10-21,229.41,129
18102,2011-10-21,29693.82,4730
16558,2011-10-21,1256.69,729
13709,2011-10-21,1097.24,634
16313,2011-10-21,167.62,66
15782,2011-10-21,526,76
18118,2011-10-21,312.79,145
17361,2011-10-21,224.28,94
13171,2011-10-21,132.54,60
13918,2011-10-21,1014.64,1040
14156,2011-10-21,773.94,414
13725,2011-10-21,114.86,82
12646,2011-10-21,731.69,489
17528,2011-10-21,547.34,178
16293,2011-10-21,451.83,204
14233,2011-10-21,503.62,270
13917,2011-10-21,206.66,190
13429,2011-10-21,196.68,240
18241,2011-10-21,54.6,20
14147,2011-10-21,-15,-12
13755,2011-10-21,124.8,52
15321,2011-10-21,-97.58,-18
17940,2011-10-21,192,600
15061,2011-10-21,3648.6,3176
16918,2011-10-21,37.8,18
14646,2011-02-08,1261.28,1123
12599,2011-02-08,201.86,216
15311,2011-02-08,694.27,518
16265,2011-02-08,802.65,440
13133,2011-02-08,52.35,11
14562,2011-02-08,262.85,87
17655,2011-02-08,313.9,130
14415,2011-02-08,487.08,190
17787,2011-02-08,449.98,224
13534,2011-02-08,179.6,88
14688,2011-02-08,213.15,148
13050,2011-02-08,303.24,205
12576,2011-02-08,266.85,199
16951,2011-02-08,1053.79,1066
14475,2011-02-08,306.55,131
16553,2011-02-08,336,160
17428,2011-02-08,603.44,340
14587,2011-02-08,152.87,79
17841,2011-02-08,150.26,57
16713,2011-02-08,459.36,228
15189,2011-02-08,313.66,242
12709,2011-02-08,-83.98,-12
14606,2011-02-08,103.1,68
13798,2011-02-08,849.04,392
16458,2011-02-08,199.8,128
16779,2011-02-08,364.32,308
16037,2011-02-08,303,80
